sample_index_0,signal_time_us,i_i16,q_i16,dma_u32
11784,23.568,-8,-1,4294967288
11785,23.57,-3,4,327677
11786,23.572,5,3,196613
11787,23.574,-2,9,655358
11788,23.576,3,5,327683
11789,23.578,-2,6,458750
11790,23.58,1,8,524289
11791,23.582,7,2,131079
11792,23.584,6,-6,4294574086
11793,23.586,-4,2,196604
11794,23.588,5,-3,4294770693
11795,23.59,1,1,65537
11796,23.592,-4,-3,4294836220
11797,23.594,10,9,589834
11798,23.596,10,-5,4294639626
11799,23.598,6,0,6
11800,23.6,3,-8,4294443011
11801,23.602,-7,2,196601
11802,23.604,5,-6,4294574085
11803,23.606,6,-10,4294311942
11804,23.608,2,9,589826
11805,23.61,5,8,524293
11806,23.612,9,-3,4294770697
11807,23.614,-3,6,458749
11808,23.616,9,5,327689
11809,23.618,8,-6,4294574088
11810,23.62,-7,1,131065
11811,23.622,-4,-4,4294770684
11812,23.624,-7,-2,4294901753
11813,23.626,-9,5,393207
11814,23.628,-4,-2,4294901756
11815,23.63,-7,-2,4294901753
11816,23.632,-1,2,196607
11817,23.634,5,-4,4294705157
11818,23.636,-5,5,393211
11819,23.638,-2,10,720894
11820,23.64,3,-7,4294508547
11821,23.642,8,1,65544
11822,23.644,-5,-4,4294770683
11823,23.646,3,-3,4294770691
11824,23.648,-6,-4,4294770682
11825,23.65,-1,-9,4294443007
11826,23.652,0,10,655360
11827,23.654,1,0,1
11828,23.656,4,-3,4294770692
11829,23.658,3,-1,4294901763
11830,23.66,8,1,65544
11831,23.662,-4,-8,4294508540
11832,23.664,-10,9,655350
11833,23.666,-4,-1,4294967292
11834,23.668,-4,-9,4294443004
11835,23.67,-4,-1,4294967292
11836,23.672,-5,-10,4294377467
11837,23.674,-8,-9,4294443000
11838,23.676,-8,2,196600
11839,23.678,-9,-1,4294967287
11840,23.68,-8,10,720888
11841,23.682,5,-3,4294770693
11842,23.684,1,8,524289
11843,23.686,-1,-2,4294901759
11844,23.688,-8,-6,4294639608
11845,23.69,-1,-8,4294508543
11846,23.692,-9,6,458743
11847,23.694,7,0,7
11848,23.696,-5,1,131067
11849,23.698,-5,-3,4294836219
11850,23.7,8,0,8
11851,23.702,4,2,131076
11852,23.704,-4,-9,4294443004
11853,23.706,3,-3,4294770691
11854,23.708,-9,-8,4294508535
11855,23.71,10,10,655370
11856,23.712,-5,10,720891
11857,23.714,-10,-8,4294508534
11858,23.716,-4,-7,4294574076
11859,23.718,9,9,589833
11860,23.72,4,0,4
11861,23.722,-2,-3,4294836222
11862,23.724,-3,-3,4294836221
11863,23.726,0,-9,4294377472
11864,23.728,0,10,655360
11865,23.73,2,-2,4294836226
11866,23.732,-5,10,720891
11867,23.734,-8,8,589816
11868,23.736,-7,10,720889
11869,23.738,-1,4,327679
11870,23.74,-1,1,131071
11871,23.742,3,9,589827
11872,23.744,2,0,2
11873,23.746,-7,-7,4294574073
11874,23.748,-1,9,655359
11875,23.75,-2,2,196606
11876,23.752,8,9,589832
11877,23.754,7,8,524295
11878,23.756,9,-1,4294901769
11879,23.758,0,-2,4294836224
11880,23.76,7,-8,4294443015
11881,23.762,5,-5,4294639621
11882,23.764,1,4,262145
11883,23.766,3,-10,4294311939
11884,23.768,9,5,327689
11885,23.77,7,-4,4294705159
11886,23.772,5,6,393221
11887,23.774,-9,5,393207
11888,23.776,-3,-6,4294639613
11889,23.778,6,3,196614
11890,23.78,-3,5,393213
11891,23.782,10,8,524298
11892,23.784,8,-7,4294508552
11893,23.786,2,5,327682
11894,23.788,-10,1,131062
11895,23.79,-8,8,589816
11896,23.792,-8,-5,4294705144
11897,23.794,-5,2,196603
11898,23.796,-2,3,262142
11899,23.798,-6,-8,4294508538
11900,23.8,5,7,458757
11901,23.802,-3,9,655357
11902,23.804,5,5,327685
11903,23.806,6,-7,4294508550
11904,23.808,2,4,262146
11905,23.81,7,-3,4294770695
11906,23.812,-2,-10,4294377470
11907,23.814,5,-6,4294574085
11908,23.816,-3,-6,4294639613
11909,23.818,9,0,9
11910,23.82,-7,-3,4294836217
11911,23.822,7,8,524295
11912,23.824,-9,4,327671
11913,23.826,-7,-1,4294967289
11914,23.828,-2,-7,4294574078
11915,23.83,-9,-4,4294770679
11916,23.832,7,-10,4294311943
11917,23.834,-10,-4,4294770678
11918,23.836,8,0,8
11919,23.838,-2,2,196606
11920,23.84,-8,-9,4294443000
11921,23.842,-10,7,524278
11922,23.844,3,4,262147
11923,23.846,-2,-7,4294574078
11924,23.848,4,0,4
11925,23.85,-2,-5,4294705150
11926,23.852,6,10,655366
11927,23.854,-6,-2,4294901754
11928,23.856,-7,5,393209
11929,23.858,-7,8,589817
11930,23.86,8,4,262152
11931,23.862,5,-1,4294901765
11932,23.864,-10,-1,4294967286
11933,23.866,6,1,65542
11934,23.868,-8,-6,4294639608
11935,23.87,4,-4,4294705156
11936,23.872,-3,0,65533
11937,23.874,-2,6,458750
11938,23.876,-4,-6,4294639612
11939,23.878,-4,-7,4294574076
11940,23.88,-2,7,524286
11941,23.882,-1,4,327679
11942,23.884,-1,10,720895
11943,23.886,-5,5,393211
11944,23.888,-1,6,458751
11945,23.89,1,-3,4294770689
11946,23.892,-5,-9,4294443003
11947,23.894,7,-8,4294443015
11948,23.896,5,-2,4294836229
11949,23.898,-6,-4,4294770682
11950,23.9,4,3,196612
11951,23.902,-7,8,589817
11952,23.904,9,-5,4294639625
11953,23.906,-2,0,65534
11954,23.908,8,-7,4294508552
11955,23.91,-7,9,655353
11956,23.912,5,-9,4294377477
11957,23.914,-2,1,131070
11958,23.916,-5,-1,4294967291
11959,23.918,-4,-4,4294770684
11960,23.92,3,7,458755
11961,23.922,4,9,589828
11962,23.924,5,8,524293
11963,23.926,8,5,327688
11964,23.928,1,-6,4294574081
11965,23.93,-7,-2,4294901753
11966,23.932,-2,10,720894
11967,23.934,0,-8,4294443008
11968,23.936,0,10,655360
11969,23.938,-3,-8,4294508541
11970,23.94,-8,4,327672
11971,23.942,-3,9,655357
11972,23.944,-4,8,589820
11973,23.946,6,6,393222
11974,23.948,-2,-10,4294377470
11975,23.95,-8,5,393208
11976,23.952,-6,4,327674
11977,23.954,9,-5,4294639625
11978,23.956,-8,10,720888
11979,23.958,-4,2,196604
11980,23.96,8,-10,4294311944
11981,23.962,-9,-2,4294901751
11982,23.964,10,-9,4294377482
11983,23.966,3,-9,4294377475
11984,23.968,5,-9,4294377477
11985,23.97,1,2,131073
11986,23.972,-1,7,524287
11987,23.974,1,4,262145
11988,23.976,-4,-10,4294377468
11989,23.978,1,-10,4294311937
11990,23.98,-3,4,327677
11991,23.982,-6,-9,4294443002
11992,23.984,8,-2,4294836232
11993,23.986,10,1,65546
11994,23.988,10,-5,4294639626
11995,23.99,-2,-8,4294508542
11996,23.992,-6,8,589818
11997,23.994,9,-4,4294705161
11998,23.996,-2,9,655358
11999,23.998,-2,8,589822
12000,24,-4,3,262140
12001,24.002,5,-10,4294311941
12002,24.004,-8,3,262136
12003,24.006,-5,-10,4294377467
12004,24.008,-5,2,196603
12005,24.01,10,-3,4294770698
12006,24.012,-8,8,589816
12007,24.014,-4,-6,4294639612
12008,24.016,1,6,393217
12009,24.018,-1,-7,4294574079
12010,24.02,5,-8,4294443013
12011,24.022,-2,2,196606
12012,24.024,7,0,7
12013,24.026,-3,9,655357
12014,24.028,5,-2,4294836229
12015,24.03,-5,-4,4294770683
12016,24.032,-2,4,327678
12017,24.034,-4,-3,4294836220
12018,24.036,6,9,589830
12019,24.038,-3,-4,4294770685
12020,24.04,2,8,524290
12021,24.042,-4,-1,4294967292
12022,24.044,3,-5,4294639619
12023,24.046,-8,1,131064
12024,24.048,8,-5,4294639624
12025,24.05,-9,0,65527
12026,24.052,8,1,65544
12027,24.054,0,8,524288
12028,24.056,3,2,131075
12029,24.058,7,-7,4294508551
12030,24.06,-4,4,327676
12031,24.062,4,-8,4294443012
12032,24.064,-1,-2,4294901759
12033,24.066,8,0,8
12034,24.068,7,-6,4294574087
12035,24.07,-8,3,262136
12036,24.072,5,6,393221
12037,24.074,2,-8,4294443010
12038,24.076,-5,-4,4294770683
12039,24.078,-9,8,589815
12040,24.08,7,6,393223
12041,24.082,2,-6,4294574082
12042,24.084,1,6,393217
12043,24.086,-8,3,262136
12044,24.088,6,-8,4294443014
12045,24.09,-6,-3,4294836218
12046,24.092,-5,-4,4294770683
12047,24.094,-1,-8,4294508543
12048,24.096,7,2,131079
12049,24.098,-2,9,655358
12050,24.1,6,-10,4294311942
12051,24.102,-1,-3,4294836223
12052,24.104,-10,-10,4294377462
12053,24.106,-8,-3,4294836216
12054,24.108,-2,0,65534
12055,24.11,-3,0,65533
12056,24.112,8,-5,4294639624
12057,24.114,10,-2,4294836234
12058,24.116,-2,-1,4294967294
12059,24.118,-5,-4,4294770683
12060,24.12,-9,2,196599
12061,24.122,3,7,458755
12062,24.124,-8,-2,4294901752
12063,24.126,-1,-2,4294901759
12064,24.128,-10,-6,4294639606
12065,24.13,-6,-5,4294705146
12066,24.132,0,0,0
12067,24.134,6,10,655366
12068,24.136,8,1,65544
12069,24.138,-8,10,720888
12070,24.14,9,10,655369
12071,24.142,7,6,393223
12072,24.144,2,5,327682
12073,24.146,-5,5,393211
12074,24.148,-7,-3,4294836217
12075,24.15,-9,2,196599
12076,24.152,6,-2,4294836230
12077,24.154,10,5,327690
12078,24.156,10,7,458762
12079,24.158,-7,-8,4294508537
12080,24.16,2,6,393218
12081,24.162,7,-8,4294443015
12082,24.164,6,2,131078
12083,24.166,5,-8,4294443013
12084,24.168,-9,-1,4294967287
12085,24.17,3,10,655363
12086,24.172,-2,7,524286
12087,24.174,10,-9,4294377482
12088,24.176,-7,-10,4294377465
12089,24.178,-4,-1,4294967292
12090,24.18,-7,-8,4294508537
12091,24.182,2,-2,4294836226
12092,24.184,1,0,1
12093,24.186,0,8,524288
12094,24.188,7,3,196615
12095,24.19,-6,-5,4294705146
12096,24.192,3,-8,4294443011
12097,24.194,2,6,393218
12098,24.196,5,7,458757
12099,24.198,9,10,655369
12100,24.2,7,1,65543
12101,24.202,-9,2,196599
12102,24.204,3,-8,4294443011
12103,24.206,-4,8,589820
12104,24.208,1,6,393217
12105,24.21,2,0,2
12106,24.212,-2,10,720894
12107,24.214,2,3,196610
12108,24.216,0,-10,4294311936
12109,24.218,5,7,458757
12110,24.22,0,-7,4294508544
12111,24.222,-8,3,262136
12112,24.224,-2,3,262142
12113,24.226,-8,9,655352
12114,24.228,-4,8,589820
12115,24.23,-9,6,458743
12116,24.232,-3,-7,4294574077
12117,24.234,8,6,393224
12118,24.236,1,-5,4294639617
12119,24.238,-4,2,196604
12120,24.24,9,-6,4294574089
12121,24.242,9,-5,4294639625
12122,24.244,10,-6,4294574090
12123,24.246,0,-5,4294639616
12124,24.248,8,6,393224
12125,24.25,-9,2,196599
12126,24.252,0,9,589824
12127,24.254,8,2,131080
12128,24.256,6,4,262150
12129,24.258,-6,1,131066
12130,24.26,10,-5,4294639626
12131,24.262,-4,4,327676
12132,24.264,-7,10,720889
12133,24.266,-2,-2,4294901758
12134,24.268,0,5,327680
12135,24.27,-1,5,393215
12136,24.272,-6,-4,4294770682
12137,24.274,-9,-6,4294639607
12138,24.276,7,-5,4294639623
12139,24.278,-6,-10,4294377466
12140,24.28,2,8,524290
12141,24.282,-4,0,65532
12142,24.284,-9,-10,4294377463
12143,24.286,-5,-1,4294967291
12144,24.288,-10,10,720886
12145,24.29,-3,-4,4294770685
12146,24.292,-10,-10,4294377462
12147,24.294,-10,6,458742
12148,24.296,5,-6,4294574085
12149,24.298,-1,-6,4294639615
12150,24.3,2,-10,4294311938
12151,24.302,-5,-5,4294705147
12152,24.304,5,6,393221
12153,24.306,-6,-4,4294770682
12154,24.308,-9,8,589815
12155,24.31,-5,-10,4294377467
12156,24.312,-8,-5,4294705144
12157,24.314,5,-6,4294574085
12158,24.316,10,-1,4294901770
12159,24.318,-4,-10,4294377468
12160,24.32,-10,9,655350
12161,24.322,-3,4,327677
12162,24.324,2,-6,4294574082
12163,24.326,7,-3,4294770695
12164,24.328,10,-7,4294508554
12165,24.33,-3,-3,4294836221
12166,24.332,7,6,393223
12167,24.334,3,4,262147
12168,24.336,8,-4,4294705160
12169,24.338,10,-10,4294311946
12170,24.34,0,10,655360
12171,24.342,1,-7,4294508545
12172,24.344,-3,1,131069
12173,24.346,10,10,655370
12174,24.348,-5,-9,4294443003
12175,24.35,9,8,524297
12176,24.352,3,-10,4294311939
12177,24.354,7,1,65543
12178,24.356,-2,2,196606
12179,24.358,-9,-7,4294574071
12180,24.36,9,-2,4294836233
12181,24.362,-6,7,524282
12182,24.364,4,0,4
12183,24.366,-10,10,720886
12184,24.368,1,-1,4294901761
12185,24.37,-10,2,196598
12186,24.372,-2,-9,4294443006
12187,24.374,2,-3,4294770690
12188,24.376,-4,4,327676
12189,24.378,-9,-7,4294574071
12190,24.38,9,-9,4294377481
12191,24.382,10,4,262154
12192,24.384,6,5,327686
12193,24.386,-3,-3,4294836221
12194,24.388,10,2,131082
12195,24.39,3,-10,4294311939
12196,24.392,3,-9,4294377475
12197,24.394,0,6,393216
12198,24.396,4,3,196612
12199,24.398,-4,2,196604
12200,24.4,9,3,196617
12201,24.402,-7,6,458745
12202,24.404,8,6,393224
12203,24.406,-1,1,131071
12204,24.408,3,-3,4294770691
12205,24.41,-5,-6,4294639611
12206,24.412,-1,-8,4294508543
12207,24.414,-3,-4,4294770685
12208,24.416,1,-10,4294311937
12209,24.418,2,-8,4294443010
12210,24.42,-4,-9,4294443004
12211,24.422,8,-4,4294705160
12212,24.424,7,7,458759
12213,24.426,2,-3,4294770690
12214,24.428,3,-3,4294770691
12215,24.43,-3,7,524285
12216,24.432,-3,-8,4294508541
12217,24.434,1,8,524289
12218,24.436,0,-6,4294574080
12219,24.438,1,5,327681
12220,24.44,3,-7,4294508547
12221,24.442,9,-3,4294770697
12222,24.444,3,1,65539
12223,24.446,-10,8,589814
12224,24.448,-8,7,524280
12225,24.45,10,7,458762
12226,24.452,-10,-9,4294442998
12227,24.454,-9,4,327671
12228,24.456,-9,-9,4294442999
12229,24.458,-4,-10,4294377468
12230,24.46,-5,-9,4294443003
12231,24.462,6,6,393222
12232,24.464,-2,3,262142
12233,24.466,8,-2,4294836232
12234,24.468,-3,2,196605
12235,24.47,6,8,524294
12236,24.472,-9,10,720887
12237,24.474,-1,4,327679
12238,24.476,-8,6,458744
12239,24.478,-8,-10,4294377464
12240,24.48,2,-1,4294901762
12241,24.482,6,4,262150
12242,24.484,-3,-3,4294836221
12243,24.486,-2,6,458750
12244,24.488,-3,-10,4294377469
12245,24.49,-8,7,524280
12246,24.492,10,-7,4294508554
12247,24.494,-10,-10,4294377462
12248,24.496,8,-7,4294508552
12249,24.498,0,2,131072
12250,24.5,3,2,131075
12251,24.502,1,-10,4294311937
12252,24.504,1,-4,4294705153
12253,24.506,-8,-2,4294901752
12254,24.508,0,2,131072
12255,24.51,3,-3,4294770691
12256,24.512,4,10,655364
12257,24.514,-3,-9,4294443005
12258,24.516,1,-3,4294770689
12259,24.518,-3,9,655357
12260,24.52,-10,-10,4294377462
12261,24.522,10,6,393226
12262,24.524,-3,2,196605
12263,24.526,5,9,589829
12264,24.528,-7,0,65529
12265,24.53,-2,6,458750
12266,24.532,2,3,196610
12267,24.534,-9,2,196599
12268,24.536,7,0,7
12269,24.538,2,4,262146
12270,24.54,-10,9,655350
12271,24.542,8,6,393224
12272,24.544,3,7,458755
12273,24.546,-10,-4,4294770678
12274,24.548,1,-2,4294836225
12275,24.55,-6,9,655354
12276,24.552,4,0,4
12277,24.554,5,-2,4294836229
12278,24.556,-3,5,393213
12279,24.558,7,6,393223
12280,24.56,-6,2,196602
12281,24.562,-10,7,524278
12282,24.564,-1,-7,4294574079
12283,24.566,5,10,655365
12284,24.568,-1,-4,4294770687
12285,24.57,7,-5,4294639623
12286,24.572,-6,-10,4294377466
12287,24.574,8,7,458760
12288,24.576,-9,6,458743
12289,24.578,-4,3,262140
12290,24.58,2,-10,4294311938
12291,24.582,3,0,3
12292,24.584,1,-7,4294508545
12293,24.586,-10,-2,4294901750
12294,24.588,-2,7,524286
12295,24.59,10,9,589834
12296,24.592,-8,-8,4294508536
12297,24.594,10,1,65546
12298,24.596,-5,7,524283
12299,24.598,9,6,393225
12300,24.6,0,9,589824
12301,24.602,9,1,65545
12302,24.604,-7,2,196601
12303,24.606,7,-2,4294836231
12304,24.608,1,-7,4294508545
12305,24.61,-5,-5,4294705147
12306,24.612,4,2,131076
12307,24.614,0,4,262144
12308,24.616,-5,8,589819
12309,24.618,4,-10,4294311940
12310,24.62,-2,-4,4294770686
12311,24.622,10,6,393226
12312,24.624,8,3,196616
12313,24.626,-9,6,458743
12314,24.628,-7,-7,4294574073
12315,24.63,-6,9,655354
12316,24.632,-4,8,589820
12317,24.634,-8,-8,4294508536
12318,24.636,1,0,1
12319,24.638,-2,-1,4294967294
12320,24.64,-1,1,131071
12321,24.642,10,-5,4294639626
12322,24.644,6,3,196614
12323,24.646,2,-7,4294508546
12324,24.648,9,2,131081
12325,24.65,4,-8,4294443012
12326,24.652,10,1,65546
12327,24.654,0,9,589824
12328,24.656,-3,-2,4294901757
12329,24.658,-6,-1,4294967290
12330,24.66,-3,1,131069
12331,24.662,-10,10,720886
12332,24.664,-8,-9,4294443000
12333,24.666,-4,-9,4294443004
12334,24.668,3,1,65539
12335,24.67,6,-7,4294508550
12336,24.672,10,-7,4294508554
12337,24.674,-6,7,524282
12338,24.676,3,-1,4294901763
12339,24.678,-1,5,393215
12340,24.68,9,9,589833
12341,24.682,10,-1,4294901770
12342,24.684,-1,-7,4294574079
12343,24.686,5,-7,4294508549
12344,24.688,-4,3,262140
12345,24.69,7,4,262151
12346,24.692,6,1,65542
12347,24.694,-4,-1,4294967292
12348,24.696,6,5,327686
12349,24.698,-4,5,393212
12350,24.7,0,9,589824
12351,24.702,-3,-8,4294508541
12352,24.704,-1,1,131071
12353,24.706,-3,3,262141
12354,24.708,7,-6,4294574087
12355,24.71,-4,-2,4294901756
12356,24.712,2,4,262146
12357,24.714,-2,9,655358
12358,24.716,10,-9,4294377482
12359,24.718,4,-9,4294377476
12360,24.72,2,0,2
12361,24.722,3,4,262147
12362,24.724,-3,2,196605
12363,24.726,6,-8,4294443014
12364,24.728,2,2,131074
12365,24.73,10,5,327690
12366,24.732,1,-3,4294770689
12367,24.734,2,3,196610
12368,24.736,-8,-10,4294377464
12369,24.738,5,-5,4294639621
12370,24.74,4,3,196612
12371,24.742,-6,1,131066
12372,24.744,2,0,2
12373,24.746,1,-7,4294508545
12374,24.748,-5,7,524283
12375,24.75,5,5,327685
12376,24.752,3,1,65539
12377,24.754,4,6,393220
12378,24.756,3,-8,4294443011
12379,24.758,10,-6,4294574090
12380,24.76,6,4,262150
12381,24.762,3,4,262147
12382,24.764,8,4,262152
12383,24.766,2,1,65538
12384,24.768,-7,-8,4294508537
12385,24.77,1,-7,4294508545
12386,24.772,4,-1,4294901764
12387,24.774,-3,-3,4294836221
12388,24.776,-9,-2,4294901751
12389,24.778,0,-5,4294639616
12390,24.78,-6,10,720890
12391,24.782,-2,6,458750
12392,24.784,-9,-10,4294377463
12393,24.786,6,3,196614
12394,24.788,8,4,262152
12395,24.79,5,4,262149
12396,24.792,5,-1,4294901765
12397,24.794,-5,6,458747
12398,24.796,-3,9,655357
12399,24.798,5,-9,4294377477
12400,24.8,-8,-5,4294705144
12401,24.802,-1,5,393215
12402,24.804,-10,-9,4294442998
12403,24.806,10,1,65546
12404,24.808,-8,-3,4294836216
12405,24.81,-5,10,720891
12406,24.812,-3,-9,4294443005
12407,24.814,10,2,131082
12408,24.816,-6,6,458746
12409,24.818,9,-2,4294836233
12410,24.82,-1,-3,4294836223
12411,24.822,-6,2,196602
12412,24.824,-9,5,393207
12413,24.826,5,-3,4294770693
12414,24.828,-3,4,327677
12415,24.83,1,6,393217
12416,24.832,1,-6,4294574081
12417,24.834,10,-9,4294377482
12418,24.836,-8,-5,4294705144
12419,24.838,6,10,655366
12420,24.84,6,9,589830
12421,24.842,0,-6,4294574080
12422,24.844,3,10,655363
12423,24.846,-4,-4,4294770684
12424,24.848,7,-10,4294311943
12425,24.85,-2,8,589822
12426,24.852,-8,2,196600
12427,24.854,-1,-1,4294967295
12428,24.856,-6,-10,4294377466
12429,24.858,-8,-9,4294443000
12430,24.86,3,-5,4294639619
12431,24.862,0,-9,4294377472
12432,24.864,-9,7,524279
12433,24.866,-7,-7,4294574073
12434,24.868,4,3,196612
12435,24.87,6,10,655366
12436,24.872,-6,5,393210
12437,24.874,-6,-5,4294705146
12438,24.876,6,-2,4294836230
12439,24.878,9,0,9
12440,24.88,-2,8,589822
12441,24.882,0,1,65536
12442,24.884,-2,-10,4294377470
12443,24.886,-9,5,393207
12444,24.888,-5,-9,4294443003
12445,24.89,-7,10,720889
12446,24.892,-8,3,262136
12447,24.894,6,9,589830
12448,24.896,2,-2,4294836226
12449,24.898,-4,-10,4294377468
12450,24.9,-10,-5,4294705142
12451,24.902,-1,1,131071
12452,24.904,4,-3,4294770692
12453,24.906,10,4,262154
12454,24.908,7,-10,4294311943
12455,24.91,-4,-6,4294639612
12456,24.912,1,-2,4294836225
12457,24.914,-7,6,458745
12458,24.916,-6,-10,4294377466
12459,24.918,9,-1,4294901769
12460,24.92,4,-10,4294311940
12461,24.922,-3,2,196605
12462,24.924,-4,-5,4294705148
12463,24.926,-5,2,196603
12464,24.928,4,7,458756
12465,24.93,5,3,196613
12466,24.932,-1,8,589823
12467,24.934,9,-8,4294443017
12468,24.936,-4,-5,4294705148
12469,24.938,-6,0,65530
12470,24.94,-4,7,524284
12471,24.942,8,8,524296
12472,24.944,-6,-8,4294508538
12473,24.946,9,-9,4294377481
12474,24.948,1,-9,4294377473
12475,24.95,0,-3,4294770688
12476,24.952,9,-5,4294639625
12477,24.954,5,-10,4294311941
12478,24.956,9,-4,4294705161
12479,24.958,-5,-4,4294770683
12480,24.96,-2,4,327678
12481,24.962,-5,8,589819
12482,24.964,-6,5,393210
12483,24.966,5,6,393221
12484,24.968,-10,-3,4294836214
12485,24.97,2,-7,4294508546
12486,24.972,3,-3,4294770691
12487,24.974,4,1,65540
12488,24.976,-7,0,65529
12489,24.978,4,1,65540
12490,24.98,-2,7,524286
12491,24.982,3,4,262147
12492,24.984,2,-3,4294770690
12493,24.986,4,10,655364
12494,24.988,-9,6,458743
12495,24.99,6,10,655366
12496,24.992,3,-4,4294705155
12497,24.994,-4,0,65532
12498,24.996,-1,0,65535
12499,24.998,-8,8,589816
12500,25,10,-8,4294443018
12501,25.002,3,4,262147
12502,25.004,10,-7,4294508554
12503,25.006,9,-4,4294705161
12504,25.008,-10,7,524278
12505,25.01,3,-7,4294508547
12506,25.012,5,-1,4294901765
12507,25.014,-8,3,262136
12508,25.016,-7,5,393209
12509,25.018,0,0,0
12510,25.02,5,-8,4294443013
12511,25.022,-6,5,393210
12512,25.024,8,-10,4294311944
12513,25.026,-3,10,720893
12514,25.028,3,5,327683
12515,25.03,0,9,589824
12516,25.032,-7,-5,4294705145
12517,25.034,-4,7,524284
12518,25.036,-9,-9,4294442999
12519,25.038,-4,5,393212
12520,25.04,-3,5,393213
12521,25.042,4,-7,4294508548
12522,25.044,-6,-10,4294377466
12523,25.046,-4,2,196604
12524,25.048,3,4,262147
12525,25.05,7,5,327687
12526,25.052,-2,5,393214
12527,25.054,8,2,131080
12528,25.056,3,6,393219
12529,25.058,6,4,262150
12530,25.06,7,9,589831
12531,25.062,-9,-6,4294639607
12532,25.064,-5,7,524283
